path	translation	split
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212479.mp3	You know well, maybe yes	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212481.mp3	That takes a lot of time	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19430246.mp3	Don’t forget to write to me from time to time.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19430247.mp3	Who finished first?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19430249.mp3	Can I reserve a room for another date?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18633172.mp3	A waitress who got naked	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18633173.mp3	I accustomed to this after sometime.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18633174.mp3	I admire you	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208040.mp3	I think it's too early now	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208050.mp3	Dreck,what are you doing here?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208051.mp3	I’m sorry; please	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18580815.mp3	Any ways that year practicing was a professional theft.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18580816.mp3	He is not leaving you until retrieve home from your possession.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18580817.mp3	Some of the wealthy big shots in their carriages arrived by the stone.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18611421.mp3	I’ve really hurt my ankle.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18611422.mp3	Why do we think that God put all the good and pure servants in this country?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18611424.mp3	and we can not complete the safe operational space for human	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19233772.mp3	I’m sorry, look at me.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19233773.mp3	Why is it still raping exits with all the freedom that is in those countries?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19233774.mp3	How they could their raise voice in the societies which consider our experience unreliable and belittle?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613866.mp3	Can a man do such a thing?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613867.mp3	And Kayla currently is resting in espionage museum of Berlin peacefully	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613869.mp3	Have you ever heard about Phoenix?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19223686.mp3	Our era was not like that. Do you believe that Azadeh's income is higher than mine	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19223688.mp3	Crying: Did you see what happened to us?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19223689.mp3	We go get hired somewhere to help someone else follow his dreams.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618641.mp3	You are asking again.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618642.mp3	Everybody thought the problem has been solved already.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618643.mp3	What do mean by being under covered and cheating?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618905.mp3	What are they doing here?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618906.mp3	How many days is it since Ms. Azar arrived?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618908.mp3	Hi, Chandler is here?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18641542.mp3	This is chart for Friday meeting.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18641544.mp3	Yeah yeah we had that	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18641545.mp3	Let me se. What happened suddenly?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19224803.mp3	In most cases, harassment and discrimination is a lonely experience	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19224804.mp3	Every time we had class, he was thinking about me all the time	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19224805.mp3	I am satisfied that am not a dancer.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_20115453.mp3	Can I rent water skis?	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_20115455.mp3	I wanted to make an offer.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_20115457.mp3	I don’t like rugby.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19231101.mp3	Do you have any tennis rackets?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19231104.mp3	They can’t answer, and they feel being rejected all the time	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19231105.mp3	And Kayla currently is resting in espionage museum of Berlin peacefully	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18619026.mp3	Like as my beloved.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18619032.mp3	Now you know a lot?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18619034.mp3	At work, at home, online, in schools and in our communities	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18598714.mp3	Going to prison at later years was a big chance for me, which solved several years of my mystery and problem.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18598716.mp3	This helps the league be more attractive while we’re trying to rank higher in the table.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18598717.mp3	Pick it up from Joey's refrigerator	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18598718.mp3	But whether we are sleepless due to non-existence of peace? That is being started with a single click on a box.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210463.mp3	And what about the few lucky people in school?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210464.mp3	I ordered Chinese food.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210467.mp3	I didn't wear a jacket	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210470.mp3	Well, do them for free	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18977827.mp3	It’s time to take off bras.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18977828.mp3	You have grudges with them.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18977829.mp3	And here I can come	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18977831.mp3	there were no feelings between you two	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19233986.mp3	I love them like my owner.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19233987.mp3	This is for both of us.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19233989.mp3	When your mom says she’s put your two-days’ food in your backpack.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19233990.mp3	I don't know, he's a very insidious man	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18282407.mp3	Said with a smile: My mother was the reason, I asked how?	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18282408.mp3	The second day has not yet begun.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18282410.mp3	Beautiful feather is my enemy	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18282411.mp3	You didn’t get the money, right?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18564041.mp3	Then it was John, I'm a postman	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18564042.mp3	Now the authorities will see and say we missed a lot of opportunities to kill people.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18564044.mp3	the extraordinary discoverer of far lands	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18564045.mp3	Small things can bring about big changes.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18553626.mp3	They like pistachio ice-cream as well.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18553627.mp3	[TO REMOVE]	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18553630.mp3	Could it be mine?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18553632.mp3	Even when they feel they need to remain anonymous.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613116.mp3	Boys! I will see you later.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613117.mp3	The ascetic said, “I’ll turn your donkey into a stone unless you flour my wheat immediately.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613118.mp3	There is a piece of cantaloupe	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613121.mp3	And I have a lot of information in the hosting industry	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18610981.mp3	You don't see anyone out there without a book in their hands.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18610982.mp3	Hey, are you a gum specialist?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18610983.mp3	When I saw him, he had actually grown to a managerial role as many of his peers in the generation.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18610986.mp3	He came forward saying don't be tired	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19224821.mp3	good point they mentioned	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19224822.mp3	Come, it is now your time.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19224827.mp3	Comrades, find the smell source	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19224829.mp3	Record the weather condition in the Balloon’s daily booklet	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18625080.mp3	As you realize it took too much time.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18625081.mp3	In the other hand I was upset that I have to leave my family.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18625082.mp3	This shows us the way	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18625083.mp3	hey, can I help?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19207812.mp3	Look well, you know why we can't do the right things?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19207814.mp3	Asef is gone so maybe Elias don't understand	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19207815.mp3	Which man pays attention to the color of his mother's hair?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19207816.mp3	Your looks are very straight.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19213708.mp3	Leave it, Dr. Ishaq likes to stay here tonight.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19213712.mp3	That’s it. You can take us there in a hot air balloon.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19213716.mp3	And finally, fifth, a sharp increase in education and more health.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19213717.mp3	Dear Parvaneh, do not you know my Farshad? Does a woman measure his sizes?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212057.mp3	you mean me? I am a writer.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212058.mp3	Maedeh Borhani as the captain of the national team that had previously played in the Bulgarian Super League	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212059.mp3	Wouldn’t it be better if you came next to me?	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212060.mp3	It is time to commemorate those who step forward	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19498154.mp3	I like mango, too.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19498155.mp3	W.C.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19498157.mp3	Your bags will be in package delivery area.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19498158.mp3	Have you already booked?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18723733.mp3	He said you are free to smoke wherever you want from now on	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18723739.mp3	We have a child here.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18724020.mp3	When I told them over the phone.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18724031.mp3	You should come so we would be able.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220913.mp3	Tell me you will be next to me for ever.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220914.mp3	I am not being upset from the strangers.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220916.mp3	You pray to God for me to die sooner rather than later.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220917.mp3	Add a modern dimension to it	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613568.mp3	Joie, put that down.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613571.mp3	You can be alone with her.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613575.mp3	I told myself that I will write a story that might be bought with one of the magazine.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613576.mp3	Even when they feel they need to remain anonymous.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18547593.mp3	And we must change it	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18547594.mp3	I ask my husband to tell me something he thinks is good about me, and he responds “I won’t, because you’ll no longer have it.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18547595.mp3	And then we drove toward Milad Tower. All the parks were closed.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18547596.mp3	You see these? These are my models	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18655064.mp3	If you die in South Pole, your first-nigh-grave Q&A will be at least six months later.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18655066.mp3	It is not limited to working condition.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18655067.mp3	Nonetheless, there are signs of progress among female volleyball players.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18655069.mp3	And he's licking his hand	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18578606.mp3	It won't make you money	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18578607.mp3	I'm not a raw head and bloody bones	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18578608.mp3	To get rid of it	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18578610.mp3	Mother, I don’t know, may be I am wrong.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212286.mp3	are you really working for a real estate?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212287.mp3	So, could he get good education in his own language anywhere in the world?	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212288.mp3	This is in connection with informing such events to the employers	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212290.mp3	But it is systematic in first glance.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554382.mp3	That woman to some extent is naked	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554384.mp3	Mahsa is the most confidential person in my life.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554385.mp3	No, still wearing shirt.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554386.mp3	More than the dessert of his grandmother.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210042.mp3	In the mountains and plains, to give up on me and be free	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210043.mp3	do the job without you	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210044.mp3	the most lonely time is when you realize that your hair dresser is the only one that touches your hair	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210045.mp3	And you tell me this is weird to you?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19283146.mp3	Do you have any chronic diseases?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19283147.mp3	Do you have a piano at home?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19283148.mp3	The car is broken.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19283149.mp3	Which team is wearing a yellow jersey?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18621999.mp3	Have you ever been with a woman?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18622000.mp3	What's the graftage. What's matchmaking. You are not feeling good.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18622002.mp3	Can we get three dollars back?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18622003.mp3	There, I meet Christian Pearson	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18611612.mp3	It is time to commemorate those who step forward	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18611613.mp3	You want to make it a Qehwa (green tea) shop.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18611614.mp3	Because I promised Azar	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18611616.mp3	Hi, what do you think?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19244501.mp3	Not cooking the food or changing the room?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19244502.mp3	Okay baby, hurry up	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19244503.mp3	Take care of yourselves during these days.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19244504.mp3	The market of Islamabad city located at the west of Kermanshah during earthquake.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19216175.mp3	Is it the reason you were not patient?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19216178.mp3	I say goodbye to this old house	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19216180.mp3	With my knowledge, I will not repeat my mistake	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19216183.mp3	Actual collaboration with management to make changes that will improve their performance.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618585.mp3	Available for dogs	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618586.mp3	Chocolate! I smell chocolate.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618587.mp3	Because the grass and the bamboo stalks around had all been broken	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618588.mp3	That is to say, having a political orientation in this country is more laborious than mining	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19214365.mp3	I'm walking in the corridor	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19214367.mp3	mum, don’t eat your nail	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19214370.mp3	because we have agreed with collection and use of our information in an incredible scale	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19214371.mp3	I'm sorry. good luck	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18571811.mp3	The security asked me if I always smoke in the yard? I said yes	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18571812.mp3	In our lives it is only the climate that changes	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18571813.mp3	(Laughter) Just going on the highway and patroling	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18571814.mp3	Every time he came he had a phone. He kills two birds with one stone.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220349.mp3	An interesting was that we had other colors of this panther style outfit	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220350.mp3	Sorry, I didn't understand?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220351.mp3	All will be terrified and look for a shelter on every corner	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220353.mp3	I'm in sick leave	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18648904.mp3	All were before 10 o’clock.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18648905.mp3	You’ll no longer have any chance once they arrive. Running away through the roof is your last chance.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18648906.mp3	We know that the methods used in many organizations are not working effectively.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18648907.mp3	Azade Joon what’s up?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18564303.mp3	As if it was Chaharshanbe Suri, or New Persian Year’s Eve. That was the night of the nights!	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18564305.mp3	Must wear underwear?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18564306.mp3	Those meandering rocks	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18564307.mp3	Let’s say a loud hooray and clap.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19214834.mp3	Why do you always ask me? It is true that our house is dominant, but I am not always at the balcony	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19214835.mp3	I’m Mr.Fallahi	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19214836.mp3	And claim of buying kids from southern America by American riches.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19214838.mp3	They are more likely to be targeted	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18624030.mp3	I’m going to become a millionaire.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18624031.mp3	Baby, It's better to let's go	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18624032.mp3	Thank you for your effort	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18624033.mp3	This is unbelievable.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18622320.mp3	I have read until these recent days a course, so I could watch the World Cup (game) with free mind.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18622321.mp3	Discourtesy affects our emotions, our motivation, our performance, and our behavior with others.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18622322.mp3	Without having an official management training.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18622323.mp3	I was stupid and selfish	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18563552.mp3	Why is it still raping exits with all the freedom that is in those countries?	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18563554.mp3	And in the red area, we are more likely to strike sensitive points	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18563556.mp3	[TO REMOVE]	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18563563.mp3	The treating doctor explained Mina's disease to her brother who was seven years old.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618319.mp3	or l come there	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618320.mp3	the air was so polluted from smokes from the cars in city	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618321.mp3	The latest model of dresses suitable for older women, winter collection.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18618323.mp3	lives it, I feel it	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210236.mp3	But power is not mixed with your child's imagination	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210239.mp3	But this opportunity this youthful share, was not given.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210240.mp3	I’m an elderly, incapacitated man.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19210244.mp3	Sorry, but we didn’t notice.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18550416.mp3	it’s like some kind of wrestling	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18550417.mp3	From Ali against Foreman.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18550418.mp3	I know it was madness.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18550419.mp3	I compared them with those who had not experienced rudeness	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19259562.mp3	well , so you talked to him	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19259563.mp3	I'm going. You won't see me from now on until the day of the trial.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19259564.mp3	Days of prisoners' meetings when my family visited me I knew well that they had no good news for me.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19259565.mp3	My darling, I could see you at nights when you hadn’t gone.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19218582.mp3	It reminded you, didn’t it?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19218583.mp3	Agricultural production increment from existing land	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19218584.mp3	Buying a home by us has become an issue.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19218585.mp3	And they used to hold a meeting once a week or two weeks	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18621853.mp3	I was burning in the fire of gender discrimination	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18621854.mp3	I think these are our seats.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18621855.mp3	You got really confused	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18621856.mp3	World’s largest museums, such as	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19300348.mp3	I’m really sorry, but I don’t think I can.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19300349.mp3	I’m Christian.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19300350.mp3	I’d like to meet Mexican ambassador.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19300351.mp3	I have a question.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19235449.mp3	Well, Let's go back.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19235450.mp3	What would you like? Roast chicken, Sultani, Shishlik. which one?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19235451.mp3	Now I'm here with that bird, I'll bring it with me	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19235454.mp3	You transferred me hither	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18642202.mp3	Every obstacle is an opportunity to improve our condition.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18642203.mp3	what nonsense is “near	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18642204.mp3	For example, in the month of October, I'll start again	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18642205.mp3	Have full attention to me.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19021743.mp3	She takes bag in hand too.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19021744.mp3	Man: Salam (Hi).	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19021751.mp3	Because they say us that they are worried.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19021752.mp3	Guys, please.	test
