path	translation	split
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535641.mp3	girrrrrr gizzzzz ginnnnn said he.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535648.mp3	The growing child has a stomach disorder	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535649.mp3	Do not seek anger and seek trouble as well	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535651.mp3	The brave Tamil ​​who ruled Sri Lanka then	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535666.mp3	in the trove a girl with spear-like eyes	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535670.mp3	in the middle of the trove beautiful green	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535693.mp3	lifted and washed his face quickly.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535695.mp3	I cut his sword that touched. He turned and came back here!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535697.mp3	You’ll say that all the groups of women are groups of idiots.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535704.mp3	I have affection in my heart; that has increased	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535705.mp3	Let the people of Tamil Nadu consider that joy	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535707.mp3	Was this sadness in mind?	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535715.mp3	Except for the taste of honey	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535716.mp3	Is he worthy of winning? - No	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535717.mp3	To that world of knowledge without differences	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535735.mp3	Who is the father of economics?	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535736.mp3	All lamps in the world are not lamps; the lamp of truth alone is the lamp of the scholars.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535737.mp3	Messenger sent by God - other	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535829.mp3	on hearing that I’ll be crowned, people	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535830.mp3	Listening to the rhythm thaka tharikita	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535831.mp3	Darling! You tell me what you think!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535832.mp3	Tamil is the fire in our prosperous hearts!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535854.mp3	What is the use of goodness if one cannot be good to those who have been bad to him?	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535855.mp3	There were several persons.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535875.mp3	knocking it thus causing trouble?	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535876.mp3	The king of Manipuri consumed wine and	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535899.mp3	"If you walk on stone, your foot will hurt" he said.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535900.mp3	What day is the day when we drink?	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535924.mp3	shoulders that play in the terrible field of death	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535925.mp3	in the night when the beautiful moon comes here and plays	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535926.mp3	Oh my diseased country, the sharp spear of widowhood	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535928.mp3	Lord who gives himself to the earth - that	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535941.mp3	in the hill - entering	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535943.mp3	If thirty-three crore people live	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535944.mp3	Is the blue sky the dark hair? all the beauty seen	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19535946.mp3	curry types containing	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341478.mp3	dig a pit, the underworld’s	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341479.mp3	did not also ask to eat”	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341480.mp3	No wind exists that does not talk to flower	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341481.mp3	acting as mother - your	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341482.mp3	it is the good nectar that gives us happiness!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341498.mp3	The man called Gajaraj	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341499.mp3	You were flirting - that	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341500.mp3	One has to wage a war after considering the force required, his own force, the force of foes, and the force of friends.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341501.mp3	She bent down to draw a kolam; lotus	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341502.mp3	See those standing below the pole - everywhere	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341513.mp3	Our country is the country of noble Aryans.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341514.mp3	I said say!; Ulagappan said yes yes.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341515.mp3	sing some and give a period for mridangam and	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341516.mp3	Oh well-educated scholar a question for you;	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341517.mp3	To say that remarrying is smallness	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341523.mp3	I realized today that the country is becoming weak.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341524.mp3	that “wife looked for arecanut”	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341525.mp3	the rich without physical work	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341526.mp3	killers come he said - he	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341527.mp3	religious heads! this	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341533.mp3	she was like a statue; was amazed; then the country’s	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341534.mp3	Everyone in the town knew this news;	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341535.mp3	the ones who recited poems, songs	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341536.mp3	the child with the disease a hundred times	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341537.mp3	Do not belittle God.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341563.mp3	squatting in the box ... pudding and dumpling	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341564.mp3	despite showing respect and offering him a seat	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341565.mp3	I do not wish.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341566.mp3	The Southern brave-heart; good Tamil, teacher!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341578.mp3	if ...make ...stand in front, give judgement, and imprison	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341579.mp3	that time in that place	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341580.mp3	came! Amudhavalli came!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341581.mp3	saying that all beings are born equal	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341582.mp3	to stand tall she provided a long neck!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341583.mp3	the plan was to draw like a	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341584.mp3	The sky said “Write about me!”	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341585.mp3	The garden with flowers and the stream of water	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341586.mp3	will make a device to hear it in Kanchi	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341587.mp3	to people who call woman a dog ...for this world	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341588.mp3	Climbed upstairs and without moving	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341589.mp3	I have no strength to break my shackles! Alas! My	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341590.mp3	observe that ...stays in my consciousness!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341592.mp3	unimaginable novelty	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341595.mp3	will make arguments and fist fights increase!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341597.mp3	Duty does not require recompense; what does the world give to the clouds which bring rain?	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341599.mp3	After I grow up I will buy a car.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341601.mp3	have no knowledge that these are the reasons	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341602.mp3	should torture?	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341603.mp3	Hey boy! What are you doing there?	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341605.mp3	Reading more and more Tamil is a pleasure.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341606.mp3	Not fearing where cause of fear exists is foolish, isn’t it my nymph?	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341607.mp3	The young girl aged seven years says:	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341608.mp3	Neither closeness nor constant association is required; only the feeling of mutual understanding unites friends.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341609.mp3	until embracing will my love be quenched?	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341610.mp3	All the thirty-three crore gods blessed.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341611.mp3	To eat fruit and savory with style	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341612.mp3	Your coming here after he goes there	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341613.mp3	There is no change in the way of bringing up!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341614.mp3	this with the flood of love	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341615.mp3	through..., he roused the women on the bed.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341616.mp3	Tamilarasi who gave motherliness	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341617.mp3	with tears flowing out of fish-like eyes, she wept and trembled;	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341618.mp3	the ruined bridegroom	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341619.mp3	the two hearts that bond - among them	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341620.mp3	Seeralan jumped! She fell! And he fell!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341621.mp3	The happy ocean of joy that rises in the heart!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341622.mp3	On hearing this, Ilavanji said, "My dear!	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341623.mp3	That Sangili said, "Why is he?"	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341624.mp3	He wishes everyone well.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341625.mp3	giving everything for the mice to eat	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341626.mp3	it will be four o'clock in the evening for it to reduce a little	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19341627.mp3	Wisdom is discerning the truth in whatever is spoken by whomsoever.	test
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19071679.mp3	All were like printed toys!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19071680.mp3	Many were seated - coming	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19071682.mp3	causing the calm, old trove get goosebumps	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19071683.mp3	Run away if temple is mentioned!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19071709.mp3	By virtue, Kalaignar became the leader of the Tamil race	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19071710.mp3	It's ten o'clock now	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19071711.mp3	The ghosts of deceit are - this	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19071712.mp3	The singing birds here take rest!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19071713.mp3	Take the towel and put it on the shoulder	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19157977.mp3	Sorry.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19157978.mp3	The tooth-picking man saw it	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19157979.mp3	Only the dog welcomed at the main door.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19157980.mp3	My lover is there!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19157981.mp3	The older boy came near	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163253.mp3	Lick and drink! Call it good!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163254.mp3	Is fighting to grab the neighbor’s house good?	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163255.mp3	further the brother asked.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163256.mp3	Accepting the poems of the brave Marathas	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163257.mp3	She was planning to make the power public!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163258.mp3	I will be; I won't come if called.”	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163259.mp3	He will be reading. Or, he will be playing cricket.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163260.mp3	There is no place for people who discriminate in France"	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163261.mp3	Aiming flawlessly ... the goal	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163262.mp3	"Don’t lose heart, my husband, in the ear	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163263.mp3	As Jambavanthan said after analyzing	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163264.mp3	superstitions that cause havoc	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163265.mp3	The house should be nice and comfortable.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163266.mp3	pearls from the sea and precious stones	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163267.mp3	This is so! In this	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163273.mp3	said the all-knowing woman.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163274.mp3	Is the cool moon her face! Are stars her jewelry!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163275.mp3	The image of the earth shone in the light.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163276.mp3	will flinch - scold the daughter!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163277.mp3	river - sweet	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163283.mp3	Where are you?	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163284.mp3	Without a home to stay constantly	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163285.mp3	Let’s name it the self-respecting world!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163286.mp3	A lotus-like face! A bell-like waist!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163287.mp3	You will go and reveal," they said! Even before going	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163296.mp3	alone with her grandmother	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163298.mp3	is there another caste different from it?	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163300.mp3	Have you escaped from a murderer?	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163301.mp3	You prevented me asking to stop when crossing the shadow!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19163302.mp3	pressing the shoulder when	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183353.mp3	The teacher did not come to class.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183354.mp3	The prosperity of a man who lives without knowing the measure will perish, even while appearing to exist.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183356.mp3	"Oh sweet sugarcane! My attention	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183357.mp3	is he the one who made ... prevailing? my friend - on that day	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183358.mp3	the red sun appears	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183359.mp3	Not weak! Goodness prevailed there!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183360.mp3	that my heart is with someone else	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183361.mp3	Self-control will place one among the gods; its absence will lead him into darkness.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183362.mp3	Earn wealth; no sharper weapon exists that can destroy the arrogance of your enemies.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183378.mp3	Do not stop donating.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183379.mp3	Is ensuring welfare by rational means ability?	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183380.mp3	would be terrorized the moment	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183381.mp3	coming to the gate for money - will ask you	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183382.mp3	will not refuse to help the motherland hereafter	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183383.mp3	I don’t imagine anything.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183384.mp3	if that lesson is learnt, we can benefit, comrades!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183385.mp3	what is the day when we jump? The heart	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183386.mp3	The music from the flute and - the veena	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183387.mp3	in addition cultivated thrice a year comrade - the low	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183397.mp3	I waited a week to speak with you.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183398.mp3	All women in the town ... those who fulfil their heart’s desires	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183399.mp3	fearing that people might blame	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183400.mp3	Do not establish a job that may not last long.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183412.mp3	without education, without any arts, life-giving	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183413.mp3	I ordered to root up ...!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183414.mp3	This is teasing much.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183415.mp3	Oh glorious material world! Your	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19183416.mp3	aren’t you, woman! Remove this thought!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605467.mp3	No terrifying disease will affect wise people who anticipate and prevent it.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605474.mp3	We must see Sudharman with our own eyes;	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605478.mp3	Don’t suffer being a widow, I am to blame	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605481.mp3	What is the day when ...hear ...saying ...?	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605499.mp3	Don’t worry!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605505.mp3	let ..., while dying, die without any worry!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605521.mp3	as the innovation of the world	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605544.mp3	duty to inform that to the townsfolk!"	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605547.mp3	against human nature - any	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605556.mp3	They walked a distance of four feet! the mango tree’s - branch	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605560.mp3	whatever he carried out in this world	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605564.mp3	if education is accessible, the world is redeemed!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605567.mp3	I found nothing but happiness!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605573.mp3	except onlooking	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605583.mp3	blind foolish relatives	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605589.mp3	Keep away from brothel.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605592.mp3	The cuckoo is calling; the beautiful	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605596.mp3	worship as Lord, Deity, and God.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605601.mp3	the library with the books of poets is ...;	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605605.mp3	Social law! Social custom!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605608.mp3	the heavy udders of the cows	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605614.mp3	She brought it; he ...that	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605621.mp3	went immediately ...”the shepherd thus	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605622.mp3	Sekkizhar wrote Periya Puranam.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605623.mp3	Kindly revoke that and bless," he said.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605651.mp3	that the entire earth trembled	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605654.mp3	with goosebumps the maiden said, “My beloved let us quickly	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605656.mp3	Curing of maladies is also a benefit from this book.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605676.mp3	Kambaramayanam and Thirukkural are the refuge for Tamil.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605677.mp3	Did you notice how everything has changed?	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605679.mp3	the money was gone; the deficit	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605680.mp3	with the things given - people	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605686.mp3	Is there any latch that can keep love hidden? The tears of an affectionate person will reveal the love within.	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605689.mp3	a product worth five rupees can be made by collecting one rupee each from five persons	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605697.mp3	Valluvar elucidated the way of conducting an irreproachable great life!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605698.mp3	nearby relations	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605716.mp3	eliminated powerfully the effect of weeds!	dev
../tamil_data/cv-corpus-7.0-2021-07-21/ta/clips/common_voice_ta_19605717.mp3	A mountain that is taller than Mount Everest exists on the moon.	dev
