path	translation	split
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19653469.mp3	She obtained a doctorate in Biochemistry and Biophysics at the Columbia University.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19653474.mp3	This article adapts part of the material from the Swedish Wikipedia.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19599167.mp3	Law Licentiate of the University of Chile.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19599169.mp3	In addition, it considers the notion of a “reasonable time” for the delivery of all communications.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19596834.mp3	His tents were a refuge for all kinds of fugitives.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19596837.mp3	It’s the smallest county of the Estate.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19608403.mp3	It’s an essential reading.”	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19608405.mp3	Its fruits are green and fleshy and they turn red when they’re ripe.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_20045901.mp3	A few distich leaves with the shape of a fan.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_20045918.mp3	Paintings, sculptures and engravings from Argentine artists are exhibited.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19701274.mp3	She’s such a powerful goddess that even Jupiter respects her power.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19701278.mp3	Together with them, Marta Ferrer is in charge of the informative section of the program.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19598491.mp3	But under what circumstances were both these treaties written?	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19598494.mp3	Everyone saw your pictures.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19595269.mp3	Some are used only for research purposes.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19595274.mp3	The echo travelled very far.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19711533.mp3	He started as an actor for the company.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19711537.mp3	His father was a successful trader while his mother was a known priestess.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19667389.mp3	She’s written articles for the “Nature” magazine.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19667390.mp3	But, quickly, Gros was disappointed for not having found El Dorado in the region.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19688112.mp3	The seeds are spread by animals, water and wind.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19688116.mp3	Native to South Africa and Lesoto.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19656753.mp3	This year, he managed to get a representative’s bench for El Frente de Todos party.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19656756.mp3	His novels were translated into several language.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19617674.mp3	It also comprises several islands.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19617675.mp3	It’s a concept of the Theory of Chaos.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19703915.mp3	That’s where he met Erasmo de Rotterdam, who quickly became his friend.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19703916.mp3	A feeling that, later, would reveal it’d be a total mistake.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19606219.mp3	His influence in the kitchen has gone international.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19606223.mp3	Continue to this day.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19608535.mp3	When combustible materials are used, the risk of accidents or deaths by fire increases.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19608537.mp3	The three enemy vessels were sunk.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19666207.mp3	Both national teams got their first medal in a world championship.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19666215.mp3	He licensed in medicine at the University of Barcelona and specialized in psychiatry.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19955959.mp3	There is a disagreement as to who was the architect that built it.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19955961.mp3	Enrique Pavon’s TV career started off camera.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19668058.mp3	Nowadays, the bank is allied to the Canadian Scotiabank.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19668060.mp3	Everything concerning these studies is now a branch of psychology.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19620389.mp3	She has associated with some professionals to generate different proposals.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19620390.mp3	At the Cantabrian Range, Asturias and in Castilla y León.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19602106.mp3	[TO REMOVE]	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19602110.mp3	For example, think about a screen that has black text on a white background.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19672823.mp3	The movie was generally positively reviewed.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19672825.mp3	It’s the image of a mythological being, half man, half eagle.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19609410.mp3	And only in La Casa de Unamuno 20.000 were received.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19609413.mp3	Once defeated, reach the top of the building.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19768685.mp3	Louis is a non-organized territory located in the St. County.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19768687.mp3	A lot of open source freeware was created for the Red Alert game.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19957340.mp3	Part of the equipment was taken to the Union Observatory in Johannesburg.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19957343.mp3	Death to the tyrants!””.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19628332.mp3	The adjacent buildings were to be done on this last date.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19628336.mp3	Magnus was born during a turbulent period in Norway.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19980956.mp3	Burgos province council’s office, Burgos.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19980958.mp3	At his 12 years of age, he joined the youth league of Real Valladolid.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19757502.mp3	Political leader in charge..	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19757517.mp3	Formerly known as “Canales”.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19616589.mp3	IT was the first sports car built for Chevrolet.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19616591.mp3	Low deciduous thorn-scrub deciduous forest, and low deciduous forest south from Baja California.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19608423.mp3	Created by Malin Space Science Systems.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19608425.mp3	Erik participated of numerous competitions to sing in home town.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19671481.mp3	The department is named to honor Simon Bolivar.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19671484.mp3	Available in bright cyan, orange and white, along with black matte for texture.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19692460.mp3	Shakedown, huge men, stronger than normal ones.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19692462.mp3	Their mate steps on their talons midflight.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19966058.mp3	Their music teacher was Teresa Carpio.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19966061.mp3	Amadeo resumed his studies at Columbia University.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19631912.mp3	Karin was in love with Noel, and Daisuke was in love of Maria.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19631931.mp3	The current system has the support of the Asgard.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19975962.mp3	This was the beginning of the Greek Civil War.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19975963.mp3	It’s a good step to reach a professional team.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19557565.mp3	These plants were the sauropods’ food.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19557566.mp3	Journal edited in Barcelona, its director was Francisco de Paula Oller.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_18362734.mp3	Like a bird in the sky.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_18362735.mp3	The man asks and God gives.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19719400.mp3	Luis Uribe as Sara’s ex husband and Chito’s biological father.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19719402.mp3	It was the scenery of many confrontations between Portugal and the Kingdom of Castilla.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19621377.mp3	This place is named after the hill where it’s located.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19621380.mp3	During the second episode of the season, Tariq dies after being injected with poison.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19621059.mp3	Aside from the team tournaments, there are individual competitions.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19621061.mp3	His hobbies are football, basketball and Hip-Hop music.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19692253.mp3	They transported them in a van from the hospital’s morgue to the municipal cemetery.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19692257.mp3	Islamic philosophy is part of Islamic studies.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19740927.mp3	The maximum file size is limited by the volume.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19740928.mp3	It was a republican message in the form of a State.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19600486.mp3	Life can’t be understood if the circumstances aren’t considered.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19600487.mp3	In other special editions such as Beauty for men and women, weddings, it was done.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19767780.mp3	When it was climbing positions in United States, Culture club launched the single “Karma Chameleon”.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19767787.mp3	He currently serves in Boca Juniors of Cali, on the B Division of Colombia.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19635477.mp3	David and made an alliance with the bishop’s blessing.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19635482.mp3	Carries all the access keys to the fruits of the land.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19618811.mp3	In addition, the first youth team of the club was created.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19618817.mp3	It’s strongly built, but it doesn’t have much mobility.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19695692.mp3	Lukas Koch combines authenticity, skill and professionalism.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19695696.mp3	But the neutralization of the movement wasn’t going to be easy.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19653377.mp3	The large building is finished in stone.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19653383.mp3	The performance includes music, dancing and Arabic poetry.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19730182.mp3	Consumed by the pain of his fallen comrades, Blade continued his search alone.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19730183.mp3	To is a member of the Arts Development Council in Hong Kong.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19670233.mp3	It’s an uranium and copper based arsenate, or a uranil-arsenate hydrated copper.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19670234.mp3	Gabrielle decides to relax by calling John.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19653694.mp3	The first world cup was in Hungary, and the second in Argentina.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19653696.mp3	However, most of its inhabitants felt French.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19720164.mp3	He spends long seasons in Segovia painting together with his friend, Pablo Uranga.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19720169.mp3	It’s the exact opposite”.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19635989.mp3	As a soloist, Alvaro Parra has performed several times.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19635998.mp3	He wanted to be a book seller, he was an assistant playwright and, later, the assistant of the editor, Berliner Börsen-Courier.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19659716.mp3	Both the parking lot and the platforms were adapted for the disabled.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19659717.mp3	The town considers it incest and Saga must die.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19966795.mp3	[TO REMOVE]	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19966796.mp3	This defensive construction is located North from the municipality	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19963091.mp3	Salgado Macedonio made public the evidence of fraud committed during that electoral process.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19963092.mp3	The “Cheyenne”’s main rotor had four blades.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19604908.mp3	Located at Plaza de la Villa.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19604917.mp3	The Tratado de Asunción was effective on the first day of his administration.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19699311.mp3	There is no founding charter for that place.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19699314.mp3	It is believed that he was attacked for his sexual orientation.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19630990.mp3	Angered by her deceit , Gerardo kicked Ana out.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19630992.mp3	Now is maintained and operated as a museum by the Historical Society of Brownsville.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19742254.mp3	He practiced as a lawyer.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19742256.mp3	South Korea and Japan played against Australia and were eliminated.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19686761.mp3	A sub-region is Paramos del Esgueva.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19686764.mp3	The recovery of the rocket is possible thanks to a parachute system.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19601749.mp3	It extends seven blocks from East to West.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19601752.mp3	Sharpe earned national notoriety as an Architectural historian.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19789620.mp3	The list of main applications follows:	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19789621.mp3	Professor at the War Academy, he was a military, naval and aeronautics attache in Ecuador.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_20025585.mp3	After this performance.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_20025587.mp3	Due to this, the differences in the general classification are rarely big.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19775582.mp3	The harvest of see weed needs to be reviewed.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19775585.mp3	These ideas were quickly replaced after Albert Einstein’s quantum explanation.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19638205.mp3	Others call the entire system Nervion-Ibaizabal.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19638207.mp3	Of the original building, some central and side transepts remain.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19681926.mp3	They were carefully buried together.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19681927.mp3	He was a member of the Royal Academy of Medicine.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19606884.mp3	In this way, there was a certain encouragement to play the campaigns again.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19606885.mp3	Nocturnal observations will be possible when the system achieves total autonomy.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19608574.mp3	There is little information regarding the mechanisms acting in this symbiotic interaction.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19608576.mp3	Gary Johnson was the presidential candidate.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19597907.mp3	The theater is part of the registry of historical monuments.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19597915.mp3	She has nine years of experience as an acting coach.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19768261.mp3	She keeps the same image since then.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19768357.mp3	It can be found in clay floors and slopes.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19653931.mp3	Guido da Vigevano was Queen Joan of Burgundy’s personal physicist.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19653932.mp3	His second wife was Isabel of Villalonga.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19722163.mp3	It can be found manganese mineral deposits.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19722171.mp3	It was the third out of four ships of its class.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19659187.mp3	It lives in Paraguay and Argentina.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19659190.mp3	In addition, assets of different value were seized.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_18533144.mp3	there are three types of men: the ones that go ahead without fear	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_18533145.mp3	So you jump. You jump.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19967262.mp3	He spent three months shooting the movie in Austin, Texas.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19967282.mp3	His son, Humberto Pelaez, is a football player, and plays the goalkeeper’s position.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19598979.mp3	Different theories were formed throughout history.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19598980.mp3	But it worked well for us.”	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19708303.mp3	He was the head of the Ministry of Development.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19708306.mp3	There references used on the page are from the book The Penultimate Peril.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19958046.mp3	It consists of a nitrogen base attached to a phosphate and sugar group.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19958057.mp3	Cavallon ordered another search mission.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19700914.mp3	Monza and Brianza are just the southern part of the historical and geographical region of Brianza.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19700916.mp3	The story of the relationship, within Rome, of Mr.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19950834.mp3	After the elections, Raffo is investigated for embezzlement.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19950836.mp3	Ewan McGregor’s portrait of Christopher Robin was well received.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19641934.mp3	The car was first presented as an export only model.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19641936.mp3	The album cover was design by Andy Green.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19608672.mp3	In the first sense, it’s sometimes called a “mesh”.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19608673.mp3	Besides, it’s duration it’s a bit over an hour.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19628522.mp3	The court declared itself unfit.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19628523.mp3	Deming Public School District manage all public schools.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_18467411.mp3	Right now. No, she is a liar!	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_18467414.mp3	I am dying for a shower. I am done, you can go.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19637767.mp3	A big part of its members are traditionalist Catholics.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19637768.mp3	Other investors joined in after the production started.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19636385.mp3	The appeal was withdrawn when the committee decided they wouldn’t name any brothers.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19636390.mp3	Brother to football player Eduardo Robledo.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19695933.mp3	Together with their friend and colleague, Dr.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19695934.mp3	[TO REMOVE]	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19492038.mp3	The backwards activity is named “afferent”.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19492039.mp3	Former president Julio Maria Sanguinetti won the elections.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_18323522.mp3	what’s in those gifts?	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_18323526.mp3	Mommy has taken an unexpected gift out of the closet.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19696288.mp3	The National Archives has the letter with the answer: a nonsense rejection.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19696290.mp3	Married children share their home with their parents.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19642611.mp3	Broadband services provided by Sky has no limits, they are limitless.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19642612.mp3	The soul broke when that moan of pain was heard.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19601848.mp3	The stars of the movie are Jodie Foster and Liam Neeson.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19601866.mp3	But these industries don’t emit sulfide compounds.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19627300.mp3	The details can be read here.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19627304.mp3	Monterrey Museum, collective exhibition.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_20045152.mp3	He is a bishop at the diocese of Puerto Plata at the moment.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_20045153.mp3	IT begins at Prim Street and ends at Barbara de Braganza.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19610104.mp3	He practiced Costumbrism and religious themed painting.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19610108.mp3	Its narrative is based on Chinese traditions.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19617224.mp3	The series is a prequel to the TV show “Bonanza”.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19617228.mp3	Lamb is quite popular in the meat business.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19977342.mp3	She earned a big deal of applauses.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19977344.mp3	The winners receive money and a certificate.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19699613.mp3	This musical beginning led her to study piano and music theory.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19699617.mp3	He played the next two seasons in Palermo, before going back to Montevideo.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19595456.mp3	In addition, he wrote five books as co-author.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19595457.mp3	He built the Carlos Belmonte stadium in Albacete, Spain.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19606078.mp3	He was the beneficiary of all the collections at the gates of Paris.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19606083.mp3	The implementation of this unit comes with some important issues.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19614385.mp3	He works at a bank.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19614389.mp3	The name continues that of its popular predecessor.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19339281.mp3	You’ve got three days to do it.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19339363.mp3	In relation to the second entity, there are several descriptions.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19640409.mp3	Magenta pink colored flowers at the tip.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19640410.mp3	They can stand extreme climates, with hot summers and sub-zero temperatures during winter.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19685734.mp3	Some elements used by its inhabitants and old pictures are being exhibited.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19685791.mp3	At that moment, the country situation was critical.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19601413.mp3	The key to a garden is plenty of sun light and water.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19601414.mp3	It evolved from the elitist vanguardism towards adopting some kind of citizen dimension.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19636986.mp3	Fernandez Meijide was appointed as candidate to run for Governor of Buenos Aires.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19636987.mp3	He’s one of the biggest stars of modern jazz orchestras.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19641831.mp3	Erasmus University of Rotterdam.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19641832.mp3	It’s endemic to Northern Europe and Western Siberia.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19692373.mp3	They perform missions in Colombia, Costa Rica and Argentina.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19692375.mp3	The town hall is located in the city of Ushuaia.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19657022.mp3	As an adult, he abandoned the monastery and began his life as a hermit.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19657037.mp3	It blooms in April and its seeds mature between September and October.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19667339.mp3	It can be found in Algeria, Lebanon, Portugal and Spain.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19667344.mp3	Her parents were Jewish, although Jennifer would soon part from that religion.	test
/home/n8rob/anlp11711_proj/spanish_data/clips/common_voice_es_19981756.mp3	Even though there aren’t many autobiographies, there are some samples of great literary value.	test
